Name,Duration,LastRun,E1,E2,E3,Verdict,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,Cycle,LastRunFeature,DurationFeature
9785,720,2015-7-19,1,1,1,1,1,0,0.04469251549340535,164,1.4097744360902256,0.044692515493405374
9751,994,2015-7-19,1,1,1,1,1,0,0.0628122958490033,164,1.4097744360902256,0.06283436622702473
9251,1124,2015-7-19,1,1,0,1,2,1,0.0713976728993414,164,1.4097744360902256,0.0714418136553843
9793,1383,2015-7-20,1,1,1,1,1,0,0.08854635662199621,165,1.4078947368421053,0.08859049737803909
9224,1772,2015-7-21,1,1,1,1,1,0,0.11434662852905345,166,1.4078947368421053,0.11434662852905345
9228,461,2015-7-22,1,1,1,1,1,0,0.027521761392729126,167,1.4078947368421053,0.02754383177075057
310,22128,2015-7-17,1,0,0,0,3,1,1.4621404735420307,168,1.4191729323308273,1.4621404735420307
311,18916,2015-7-18,0,1,0,1,2,2,1.2494482405494636,169,1.4078947368421053,1.2494703109274856
4813,494,2015-7-25,0,0,0,0,0,0,0.029706728816851165,170,1.3966165413533835,0.02972879919487261
4740,5944,2015-7-26,1,1,1,1,1,0,0.3905574094673092,171,1.4078947368421053,0.39057947984533076
3631,4779,2015-7-26,0,1,1,1,1,1,0.31342143828239477,172,1.4097744360902256,0.31344350866041637
7989,13665,2015-7-27,1,0,1,1,1,2,0.9017515051997809,173,1.4078947368421053,0.901795645955824
7992,413,2015-5-3,0,0,0,0,0,0,0.02432155657962109,174,1.5695488721804511,0.024365697335663964
1495,3410,2015-7-30,1,1,1,1,1,0,0.2228004661263837,175,1.2443609022556392,0.22280046612638382
308,16178,2015-7-25,1,0,0,0,3,1,1.068162155481399,176,1.4191729323308273,1.0681842258594205
9773,8170,2015-8-1,0,0,0,0,0,0,0.5379433938944505,177,1.3966165413533835,0.537965464272472
9807,1200,2015-8-2,1,1,1,1,1,0,0.07642971908822853,178,1.4078947368421053,0.07647385984427141
9774,1008,2015-7-28,0,0,1,1,1,1,0.06373925172590356,178,1.4191729323308273,0.063761322103925
9775,5325,2015-7-28,1,1,1,1,1,0,0.34959478785952636,178,1.4097744360902256,0.34959478785952647
1494,3381,2015-8-3,1,1,1,1,1,0,0.22083620248247604,179,1.3984962406015036,0.220880343238519
309,11660,2015-7-29,0,0,0,0,0,0,0.7690423221568936,180,1.4191729323308273,0.7690423221568938
4728,7205,2015-7-30,0,0,0,0,0,0,0.4740275791443755,181,1.4078947368421053,0.47407171990041846
314,8565,2015-7-30,0,0,1,1,1,1,0.5640967918498507,181,1.4097744360902256,0.5641188622278722
9229,6793,2015-7-14,0,0,1,1,1,1,0.4467706622879035,182,1.4398496240601504,0.4467927326659251
4727,1440,2014-11-3,1,1,1,1,1,0,0.09234246164168294,183,1.8853383458646618,0.09236453201970445
2541,1080,2015-8-6,0,1,0,1,2,2,0.06852852375655488,184,0.8909774436090225,0.06852852375655491
352,11908,2015-8-8,1,0,1,1,1,2,0.7854406130268199,185,1.406015037593985,0.7854626834048413
9273,154,2015-4-29,1,1,1,1,1,0,0.007172872856966293,186,1.5996240601503757,0.007217013613009163
4097,2578,2015-8-10,0,0,0,0,0,0,0.16769073220686118,187,1.2161654135338344,0.1677128025848827
18360,582,2017-8-29,0,0,0,0,0,0,0.03556950403446509,188,0.0,0.03555537899253138
18360,582,2017-8-29,0,0,0,0,0,0,0.03556950403446509,188,1.4097744360902256,0.03555537899253138
18360,582,2017-8-29,0,0,0,0,0,0,0.03556950403446509,188,1.4097744360902256,0.03555537899253138
18316,387,2017-8-29,0,0,0,0,0,0,0.02266362978265091,188,1.4097744360902256,0.022644207849992055
18316,387,2017-8-29,0,0,0,0,0,0,0.02266362978265091,188,1.4097744360902256,0.022644207849992055
18316,387,2017-8-29,0,0,0,0,0,0,0.02266362978265091,188,1.4097744360902256,0.022644207849992055
18316,387,2017-8-29,0,0,0,0,0,0,0.02266362978265091,188,1.4097744360902256,0.022644207849992055
18316,387,2017-8-29,0,0,0,0,0,0,0.02266362978265091,188,1.4097744360902256,0.022644207849992055
18316,387,2017-8-29,0,0,0,0,0,0,0.02266362978265091,188,1.4097744360902256,0.022644207849992055
7899,423,2017-8-30,0,0,0,0,0,0,0.02501942193265886,189,1.4078947368421053,0.02502780867630701
16559,552,2017-8-31,0,0,0,0,0,0,0.0335421191094161,190,1.4078947368421053,0.03356904497060226
18182,501,2017-9-1,0,0,0,0,0,0,0.03019713261648745,191,1.4078947368421053,0.030192277133322742
18182,501,2017-9-1,0,0,0,0,0,0,0.03019713261648745,191,1.4097744360902256,0.030192277133322742
17488,1607,2017-9-2,0,1,0,0,2,2,0.10341605311015761,192,1.4078947368421053,0.10342179140844324
13552,680,2017-9-3,0,0,0,0,0,0,0.04203568338718504,193,1.4078947368421053,0.0420440701308332
18243,401,2017-9-4,0,0,0,0,0,0,0.023537616752299727,194,1.4078947368421053,0.023571163726892313
17524,746,2017-9-5,0,0,0,1,0,0,0.046372512668396974,195,1.4078947368421053,0.046414004979077286
17524,746,2017-9-6,0,0,0,1,0,0,0.046372512668396974,196,1.4078947368421053,0.046414004979077286
17488,1607,2017-9-7,0,1,0,0,2,2,0.10341605311015761,197,1.4078947368421053,0.10342179140844324
13957,578,2017-9-8,0,0,0,0,0,0,0.035282147712626014,198,1.4078947368421053,0.03529053445627417
7899,423,2017-9-9,0,0,0,0,0,0,0.02501942193265886,199,1.4078947368421053,0.02502780867630701
17527,320,2017-9-10,0,0,0,0,0,0,0.018187757119903947,200,1.4078947368421053,0.01820806186768367
17542,426,2017-9-11,0,0,0,0,0,0,0.02518759821318219,201,1.4078947368421053,0.02522644207849992
17518,528,2017-9-11,0,1,0,0,2,2,0.03194775500114765,201,1.4097744360902256,0.031979977753058955
7899,423,2017-9-12,0,0,0,0,0,0,0.02501942193265886,202,1.4078947368421053,0.02502780867630701
17542,426,2017-9-13,0,0,0,0,0,0,0.02518759821318219,203,1.4078947368421053,0.02522644207849992
17488,1607,2017-9-14,0,1,0,0,2,2,0.10341605311015761,204,1.4078947368421053,0.10342179140844324
17460,772,2017-9-15,0,0,0,0,0,0,0.04815624062008934,205,1.4078947368421053,0.04813549446474919
17453,428,2017-9-16,0,0,0,0,0,0,0.025326641594717227,206,1.4078947368421053,0.025358864346628526
17453,428,2017-9-17,0,0,0,0,0,0,0.025326641594717227,207,1.4078947368421053,0.025358864346628526
17453,428,2017-9-17,0,0,0,0,0,0,0.025326641594717227,207,1.4097744360902256,0.025358864346628526
17453,428,2017-9-17,0,0,0,0,0,0,0.025326641594717227,207,1.4097744360902256,0.025358864346628526
17453,428,2017-9-17,0,0,0,0,0,0,0.025326641594717227,207,1.4097744360902256,0.025358864346628526
17452,304,2017-9-18,0,0,0,0,0,0,0.017132351642918937,208,1.4078947368421053,0.017148683722654802
17451,861,2017-9-19,0,0,0,0,0,0,0.05403578932499955,209,1.4078947368421053,0.054028285396472274
17450,375,2017-9-19,0,0,0,0,0,0,0.021826721048078104,209,1.4097744360902256,0.021849674241220404
17443,278,2017-9-19,0,0,0,0,0,0,0.015409537934565738,209,1.4097744360902256,0.01542719423698289
17443,278,2017-9-19,0,0,0,0,0,0,0.015409537934565738,209,1.4097744360902256,0.01542719423698289
12637,429,2017-9-19,0,0,1,0,1,1,0.025436552077263974,209,1.4097744360902256,0.025425075480692835
9705,605,2017-9-20,0,0,0,0,0,0,0.03703939121069265,210,1.4078947368421053,0.03707823507601038
9238,685,2017-9-21,0,0,0,0,0,0,0.042374684393594285,211,1.4078947368421053,0.04237512580115472
7899,423,2017-9-22,0,0,0,0,0,0,0.02501942193265886,212,1.4078947368421053,0.02502780867630701
9751,591,2017-9-23,0,0,0,0,0,0,0.03613494711937425,213,1.4078947368421053,0.03615127919911012
13568,255,2017-9-24,0,0,0,0,0,0,0.013878736514999025,214,1.4078947368421053,0.013904338153503894
16557,394,2017-9-25,0,0,0,0,0,0,0.023104595935519175,215,1.4078947368421053,0.023107685788442186
13751,522,2017-9-26,0,0,0,0,0,0,0.03159286332256299,216,1.4078947368421053,0.03158271094867313
16739,658,2017-9-27,0,0,0,0,0,0,0.04060155022335221,217,1.4078947368421053,0.0405874251814185
12646,698,2017-9-28,0,0,0,0,0,0,0.04322748380034252,218,1.4078947368421053,0.04323587054399068
16580,821,2017-9-29,0,0,0,0,0,0,0.051339671945901076,219,1.4078947368421053,0.0513798400339001
16739,658,2017-9-30,0,0,0,0,0,0,0.04060155022335221,220,1.4078947368421053,0.0405874251814185
13731,730,2017-9-30,0,0,0,0,0,0,0.04536477920793827,220,1.4097744360902256,0.04535462683404841
17431,691,2017-10-1,0,0,0,0,0,0,0.04276003319384854,221,1.4078947368421053,0.04277239260554054
12662,658,2017-10-2,0,0,0,0,0,0,0.040543284425375636,222,1.4078947368421053,0.0405874251814185
1337,2975,2017-10-3,0,0,0,0,0,0,0.19401804474107026,223,1.4078947368421053,0.19399862280841146
12637,429,2017-10-4,0,0,1,0,1,1,0.025436552077263974,224,1.4078947368421053,0.025425075480692835
16557,394,2017-10-4,0,0,0,0,0,0,0.023104595935519175,224,1.4097744360902256,0.023107685788442186
16557,394,2017-10-4,0,0,0,0,0,0,0.023104595935519175,224,1.4097744360902256,0.023107685788442186
9757,508,2017-10-5,0,0,0,0,0,0,0.030626180765224144,225,1.4078947368421053,0.03065575507177287
12671,383,2017-10-6,0,0,0,0,0,0,0.02239746102371241,226,1.4078947368421053,0.022379363313734836
9238,685,2017-10-6,0,0,0,0,0,0,0.042374684393594285,226,1.4097744360902256,0.04237512580115472
16580,821,2017-10-7,0,0,0,0,0,0,0.051339671945901076,227,1.4078947368421053,0.0513798400339001
16739,658,2017-10-8,0,0,0,0,0,0,0.04060155022335221,228,1.4078947368421053,0.0405874251814185
16557,394,2017-10-8,0,0,0,0,0,0,0.023104595935519175,228,1.4097744360902256,0.023107685788442186
1478,597,2017-10-9,0,0,0,0,0,0,0.03650705369281564,229,1.4078947368421053,0.03654854600349595
16739,658,2017-10-10,0,0,0,0,0,0,0.04060155022335221,230,1.4078947368421053,0.0405874251814185
13957,578,2017-10-11,0,0,0,0,0,0,0.035282147712626014,231,1.4078947368421053,0.03529053445627417
7899,423,2017-10-12,0,0,0,0,0,0,0.02501942193265886,232,1.4078947368421053,0.02502780867630701
